model_name,country,country_code,language,data_source,PC1,PC2,PC1_rescaled,PC2_rescaled
kimi-k2,Palestine,275.0,ar,Multilingual,-1.2043251420490215,-0.2732379219902973,-1.799828507108729,-0.4499130544043787
kimi-k2,Kuwait,414.0,ar,Multilingual,-1.3039194102692062,-1.2867129536800777,-1.9800941325872636,-2.081607855424925
kimi-k2,Mexico,484.0,es,Multilingual,-0.30315349766021804,-0.733671896231055,-0.16870783076499463,-1.1912117529319985
kimi-k2,Taiwan,158.0,en,Multilingual,0.44430861208067246,0.36606038172748884,1.184198587866017,0.5793572145812571
kimi-k2,Jordan,400.0,ar,Multilingual,-1.094960151053571,-1.1133207782737065,-1.6018778734069636,-1.8024464530206674
kimi-k2,Kuwait,414.0,en,Multilingual,-0.652108103294979,-1.9912867095525442,-0.8003156669639121,-3.215971602379596
kimi-k2,Japan,392.0,en,Multilingual,-0.052554701256785616,0.0328660237019632,0.284875990725218,0.04291429816016075
kimi-k2,Peru,604.0,es,Multilingual,-0.34845488137436254,-0.7046320401483926,-0.25070333528759625,-1.1444575846389122
kimi-k2,Nicaragua,558.0,es,Multilingual,-0.8155207054600646,-1.0268187025913682,-1.096092476882717,-1.663178111172103
kimi-k2,Kazakhstan,398.0,en,Multilingual,-0.8438631190529241,-0.7541583055172099,-1.1473922454857926,-1.224194871882708
kimi-k2,Switzerland,756.0,de,Multilingual,3.729044984639938,0.27292433767209084,7.129571422198288,0.4294081836520663
kimi-k2,Uruguay,858.0,es,Multilingual,3.195929192689108,1.5047505863818076,6.164631838767285,2.4126484440747107
kimi-k2,Egypt,818.0,en,Multilingual,-1.1719516347036474,-1.2234381400063028,-1.741232458813602,-1.9797354054101477
kimi-k2,Venezuela,862.0,es,Multilingual,-1.1198055596995193,0.8588941150136765,-1.64684806305613,1.3728195251720192
kimi-k2,Morocco,504.0,en,Multilingual,-1.1719516347036474,-1.2234381400063028,-1.741232458813602,-1.9797354054101477
kimi-k2,Austria,40.0,en,Multilingual,2.170235380778023,2.1263687115737833,4.308126039208221,3.4134536256337915
kimi-k2,Tunisia,788.0,en,Multilingual,-0.6313782061377538,-0.9756727685965588,-0.7627945531093344,-1.5808331574404597
kimi-k2,Korea,410.0,ko,Multilingual,-0.4050218348140555,0.685173692313591,-0.3530895210134405,1.0931296446248817
kimi-k2,Puerto Rico,630.0,en-native,Multilingual,0.9442900204515332,-0.4397671181062139,2.089164937017275,-0.7180250601510044
kimi-k2,Libya,434.0,ar,Multilingual,-1.3304639313535296,-0.3587575953531266,-2.0281397157498886,-0.5875997285185339
kimi-k2,Qatar,634.0,ar,Multilingual,0.10588189095032877,-1.9648480091171614,0.5716462226200951,-3.1734052946786298
kimi-k2,Algeria,12.0,ar,Multilingual,-0.9784962699504007,-1.0099984129347188,-1.3910782486102256,-1.6360974448248975
kimi-k2,Palestine,275.0,en,Multilingual,-0.26798828298420796,-0.4641896069410939,-0.1050587922014164,-0.7573452671751613
kimi-k2,Russia,643.0,ru,Multilingual,-0.4596177648783491,-0.5198441451177762,-0.4519081544298119,-0.8469490736396198
kimi-k2,Libya,434.0,en,Multilingual,-1.3039194102692062,-1.2867129536800777,-1.9800941325872636,-2.081607855424925
kimi-k2,Kyrgyzstan,417.0,ru,Multilingual,-0.9784962699504007,-1.0099984129347188,-1.3910782486102256,-1.6360974448248975
kimi-k2,Philippines,608.0,en-native,Multilingual,-0.02918099555736004,-0.8050214459125956,0.3271823980411783,-1.306084527919279
kimi-k2,Venezuela,862.0,en,Multilingual,0.15459946099454863,-0.5737790268648535,0.659825024400133,-0.9337842332524142
kimi-k2,Italy,380.0,it,Multilingual,1.4476646310611965,0.090434701375941,3.0002729822207654,0.135599869215265
kimi-k2,Mexico,484.0,en,Multilingual,0.15459946099454863,-0.5737790268648535,0.659825024400133,-0.9337842332524142
kimi-k2,Guatemala,320.0,es,Multilingual,-0.6990568243568944,-0.9234963372523808,-0.885292852085979,-1.4968291029763332
kimi-k2,Uruguay,858.0,en,Multilingual,2.378394455236478,1.236023627520805,4.684893963978025,1.979998040308496
kimi-k2,Russia,643.0,en,Multilingual,-0.25766803853213366,-0.13608398399151259,-0.08637914974316191,-0.22909521422633528
kimi-k2,Rwanda,646.0,en-native,Multilingual,-1.1622767265023095,-1.241240831982461,-1.7237208749691804,-2.0083977394917625
kimi-k2,Chile,152.0,en,Multilingual,0.7825247556342185,-0.5140496273625391,1.7963698076979355,-0.837619900053688
kimi-k2,Australia,36.0,en-native,Multilingual,3.1312779925722873,1.5693958264167869,6.04761316655584,2.5167272805310272
kimi-k2,Qatar,634.0,en,Multilingual,-0.01058199015284127,-2.068170374456149,0.3608465978233573,-3.3397543028744
kimi-k2,Kazakhstan,398.0,ru,Multilingual,-0.6782519322953222,-0.6754336285479892,-0.8476359974545332,-1.0974481419622626
kimi-k2,Iraq,368.0,ar,Multilingual,-1.1719516347036474,-1.2234381400063028,-1.741232458813602,-1.9797354054101477
kimi-k2,Macao,446.0,pt,Multilingual,1.2995001847463492,-0.12046087228630337,2.732095334390892,-0.20394200438094845
kimi-k2,Austria,40.0,de,Multilingual,1.2367258778438912,1.0162299336174208,2.618473838897443,1.6261301931240475
kimi-k2,Japan,392.0,ja,Multilingual,0.3278447309775023,0.26273801638850125,0.9733989630692791,0.413008206385487
llama-3.3-70b-instruct,Kenya,404.0,en-native,Multilingual,-1.0373184838061704,-0.9675980325887934,-1.4975464556891684,-1.5678328324679576
llama-3.3-70b-instruct,Palestine,275.0,en,Multilingual,-1.9690029777855949,-0.11816151864413639,-3.183895389791927,-0.2002400450170596
llama-3.3-70b-instruct,Zambia,894.0,en-native,Multilingual,-1.1692862593717295,-1.0308728462625687,-1.7364081294628306,-1.6697052824827356
llama-3.3-70b-instruct,Qatar,634.0,en,Multilingual,-1.4203832913723764,-1.3900353190190653,-2.1908937573840013,-2.2479568636206952
llama-3.3-70b-instruct,Kuwait,414.0,en,Multilingual,-1.4203832913723764,-1.3900353190190653,-2.1908937573840013,-2.2479568636206952
llama-3.3-70b-instruct,Haiti,332.0,fr,Multilingual,-2.0404163777292985,0.2011602658644622,-3.3131536436900304,0.31386802804178415
llama-3.3-70b-instruct,Burkina Faso,854.0,fr,Multilingual,-1.3859396954231533,-0.31084819626427007,-2.1285508487159075,-0.5104655959854748
llama-3.3-70b-instruct,South Africa,710.0,en-native,Multilingual,-0.26384264552350223,0.8649903206478736,-0.09755518839753902,1.3826344162430766
llama-3.3-70b-instruct,Peru,604.0,es,Multilingual,-0.5125228717916945,0.24777598673489812,-0.5476663979429671,0.388919338643186
llama-3.3-70b-instruct,Lebanon,422.0,ar,Multilingual,-1.1922664774429397,0.07017008130919836,-1.7780023241717209,0.10297383090780937
llama-3.3-70b-instruct,Kuwait,414.0,ar,Multilingual,-0.7685719843981489,-2.0946090748915314,-1.0111152917606496,-3.3823206105753654
llama-3.3-70b-instruct,Morocco,504.0,en,Multilingual,-1.3039194102692062,-1.2867129536800777,-1.9800941325872636,-2.081607855424925
llama-3.3-70b-instruct,Austria,40.0,en,Multilingual,1.9307501461947403,0.8269632324239153,3.87465776461248,1.3214108042025037
llama-3.3-70b-instruct,Haiti,332.0,en,Multilingual,-1.3406383117090088,-0.33988805234693253,-2.046555344193306,-0.5572197642785615
llama-3.3-70b-instruct,Egypt,818.0,ar,Multilingual,-1.3039194102692062,-1.2867129536800777,-1.9800941325872636,-2.081607855424925
llama-3.3-70b-instruct,Ghana,288.0,en-native,Multilingual,-1.3039194102692062,-1.2867129536800777,-1.9800941325872636,-2.081607855424925
llama-3.3-70b-instruct,Colombia,170.0,es,Multilingual,-0.22923750425790113,0.33872023013013175,-0.03491988270680102,0.5353395705095121
llama-3.3-70b-instruct,Qatar,634.0,ar,Multilingual,-0.7685719843981489,-2.0946090748915314,-1.0111152917606496,-3.3823206105753654
llama-3.3-70b-instruct,China,156.0,en,Multilingual,-0.01891129006474256,0.048315886997408686,0.345770564982816,0.067788578065828
llama-3.3-70b-instruct,Puerto Rico,630.0,es,Multilingual,0.6644885320876245,-0.3461727087356195,1.5827242430786002,-0.5673380610643475
llama-3.3-70b-instruct,Puerto Rico,630.0,en-native,Multilingual,0.515402574039617,0.0500879890411854,1.3128786590117068,0.0706416623563085
llama-3.3-70b-instruct,Singapore,702.0,zh-cn,Multilingual,-0.3864722031685598,-0.41416895109807556,-0.3195146877350933,-0.6768120112679017
llama-3.3-70b-instruct,Ecuador,218.0,en,Multilingual,-0.2765196193375947,-0.5078540472157173,-0.12050051100104642,-0.8276450160173048
llama-3.3-70b-instruct,Switzerland,756.0,it,Multilingual,2.797678692088345,0.712702863647967,5.4437984326799045,1.1374516104732268
llama-3.3-70b-instruct,Uruguay,858.0,en,Multilingual,2.575200669544005,1.3616780066722556,5.041113211874649,2.1823015907423318
llama-3.3-70b-instruct,Mexico,484.0,en,Multilingual,-0.2765196193375947,-0.5078540472157173,-0.12050051100104642,-0.8276450160173048
llama-3.3-70b-instruct,Spain,724.0,es,Multilingual,1.4634438848301057,0.924876566419186,3.028833431542491,1.4790512719348896
llama-3.3-70b-instruct,Kazakhstan,398.0,en,Multilingual,-0.6600826625010154,-0.5229158864694677,-0.8147496191268381,-0.8518945772158432
llama-3.3-70b-instruct,Ecuador,218.0,es,Multilingual,-0.4931730553890188,0.2121706027825812,-0.5126432302541241,0.3315946704799558
llama-3.3-70b-instruct,Philippines,608.0,en-native,Multilingual,-0.8406995081237914,-0.9689684589499976,-1.1416661097040626,-1.5700392189094963
llama-3.3-70b-instruct,Venezuela,862.0,en,Multilingual,-1.6714676870327865,2.4737801235850636,-2.6453565135293435,3.9727859989719527
llama-3.3-70b-instruct,Luxembourg,442.0,de,Multilingual,3.504219788191511,0.31967619898386407,6.722637816626635,0.5046786803640212
llama-3.3-70b-instruct,Guatemala,320.0,en,Multilingual,-0.7733829326750529,-0.841048405241243,-1.0198231081418458,-1.3640879324384014
llama-3.3-70b-instruct,Chile,152.0,es,Multilingual,0.5449491607366949,0.5127796905539836,1.3663579809334179,0.8155753017919137
llama-3.3-70b-instruct,Taiwan,158.0,zh-tw,Multilingual,1.365149273521242,0.97407194315872,2.850920185073448,1.5582558284855392
llama-3.3-70b-instruct,Belarus,112.0,ru,Multilingual,-0.5422310038051504,1.3905414984946372,-0.6014381168873223,2.2287718125763663
llama-3.3-70b-instruct,Luxembourg,442.0,fr,Multilingual,2.8524084812172843,1.0242499548563304,5.542859351003284,1.639042427318692
llama-3.3-70b-instruct,Canada,124.0,fr,Multilingual,2.7850919057685455,0.8963299011475757,5.421016349441067,1.433091140847597
llama-3.3-70b-instruct,Tunisia,788.0,ar,Multilingual,-0.68792684049666,-0.6576309365718307,-0.8651475812989545,-1.0687858078806476
llama-3.3-70b-instruct,Portugal,620.0,en,Multilingual,0.5903848106233711,1.1623724313037687,1.4485965072283018,1.8614196143990676
llama-3.3-70b-instruct,Rwanda,646.0,en-native,Multilingual,-1.1692862593717295,-1.0308728462625687,-1.7364081294628306,-1.6697052824827356
llama-3.3-70b-instruct,Hong Kong,344.0,zh-cn,Multilingual,0.9234846389531713,2.020132245102624,2.05150719650524,3.2424129146152247
llama-3.3-70b-instruct,Tunisia,788.0,en,Multilingual,-1.2733217362602705,-0.21196799863817803,-1.9247123426310897,-0.3512684778074667
llama-3.3-70b-instruct,Belgium,56.0,fr,Multilingual,2.6164052287631843,1.7798799888069456,5.115693464061364,2.855606781979183
llama-3.3-70b-instruct,Colombia,170.0,en,Multilingual,-0.2765196193375947,-0.5078540472157173,-0.12050051100104642,-0.8276450160173048
llama-3.3-70b-instruct,Guatemala,320.0,es,Multilingual,-1.0093861851291526,-0.08541837129062753,-1.4469889950837662,-0.14752357777791034
llama-3.3-70b-instruct,Macao,446.0,zh-cn,Multilingual,0.37432666130001585,0.04557503427500053,1.0575312569530286,0.06337580518275086
llama-3.3-70b-instruct,Russia,643.0,en,Multilingual,-0.6504077542996775,-0.5407185784456261,-0.7972380352824163,-0.8805569112974581
llama-3.3-70b-instruct,Jordan,400.0,en,Multilingual,-1.3039194102692062,-1.2867129536800777,-1.9800941325872636,-2.081607855424925
llama-3.3-70b-instruct,Russia,643.0,ru,Multilingual,-0.7699471256506072,0.31823382084397694,-1.013604297427599,0.5023564515588029
llama-3.3-70b-instruct,Switzerland,756.0,en,Multilingual,2.311149578429028,1.0568352251104536,4.563180736956541,1.6915047124278304
llama-3.3-70b-instruct,Malta,470.0,en-native,Multilingual,0.49920590329032843,-0.09753277094728371,1.2835626849554944,-0.1670277612251268
llama-3.3-70b-instruct,Korea,410.0,en,Multilingual,-0.3864722031685598,-0.41416895109807556,-0.3195146877350933,-0.6768120112679017
llama-3.3-70b-instruct,Germany,276.0,de,Multilingual,2.603132968221023,2.2438576679704214,5.091670672480052,3.602610845432379
llama-3.3-70b-instruct,Kyrgyzstan,417.0,en,Multilingual,-1.1596113511703914,-1.0486755382387272,-1.7188965456184087,-1.6983676165643509
llama-3.3-70b-instruct,Japan,392.0,ja,Multilingual,-0.20455693719138926,0.6882454336652827,0.009751943683585451,1.098075148201105
llama-3.3-70b-instruct,Belarus,112.0,en,Multilingual,-0.8864110067537773,0.21491145550498933,-1.224403922224337,0.33600744336303284
llama-3.3-70b-instruct,Brazil,76.0,en,Multilingual,0.23609615806171522,0.2359099140448086,0.8073340460917046,0.36981496161214183
llama-3.3-70b-instruct,Bolivia,68.0,en,Multilingual,-0.7733829326750529,-0.841048405241243,-1.0198231081418458,-1.3640879324384014
llama-3.3-70b-instruct,Jordan,400.0,ar,Multilingual,-1.1719516347036474,-1.2234381400063028,-1.741232458813602,-1.9797354054101477
llama-3.3-70b-instruct,Trinidad and Tobago,780.0,en-native,Multilingual,-0.5343776146081983,-0.20603137935210905,-0.587223482440839,-0.3417105207568956
llama-3.3-70b-instruct,New Zealand,554.0,en-native,Multilingual,2.8391362206751225,1.488227634019806,5.518836559421972,2.386046490771888
llama-3.3-70b-instruct,Belgium,56.0,en,Multilingual,2.593458060019685,2.26166035994658,5.074159088635629,3.6312731795139945
llama-3.3-70b-instruct,China,156.0,zh-cn,Multilingual,0.21401647214159772,0.2549606176753838,0.7673698145762919,0.40048659445736795
llama-3.3-70b-instruct,Singapore,702.0,en-native,Multilingual,-0.3864722031685598,-0.41416895109807556,-0.3195146877350933,-0.6768120112679017
llama-3.3-70b-instruct,Lebanon,422.0,en,Multilingual,-1.2733217362602705,-0.21196799863817803,-1.9247123426310897,-0.3512684778074667
llama-3.3-70b-instruct,Zimbabwe,716.0,en-native,Multilingual,-1.3956146036244912,-0.29304550428811166,-2.146062432560329,-0.4818032619038598
llama-3.3-70b-instruct,Taiwan,158.0,en,Multilingual,0.11039111016889822,-0.08097459307254999,0.5798079094057058,-0.14036909484680551
llama-3.3-70b-instruct,Spain,724.0,en,Multilingual,1.9368381673310002,1.2237515181430725,3.8856770828691105,1.9602399442103469
llama-3.3-70b-instruct,Germany,276.0,en,Multilingual,2.061874065432767,2.2764429382245446,4.111992058433309,3.6550731305415174
llama-3.3-70b-instruct,United States,840.0,en-native,Multilingual,1.3823331867461413,0.7448344144326337,2.8820230680105157,1.1891834072365401
llama-3.3-70b-instruct,Macao,446.0,en,Multilingual,-0.12253665203744211,-0.2876193237505252,0.15820865981222976,-0.47306711123834555
llama-3.3-70b-instruct,Canada,124.0,en-native,Multilingual,2.8391362206751225,1.488227634019806,5.518836559421972,2.386046490771888
llama-3.3-70b-instruct,Libya,434.0,ar,Multilingual,-2.0721945983466035,-0.6854615631465995,-3.3706722230073525,-1.1135931166660251
llama-3.3-70b-instruct,Algeria,12.0,ar,Multilingual,-1.3039194102692062,-1.2867129536800777,-1.9800941325872636,-2.081607855424925
llama-3.3-70b-instruct,Pakistan,586.0,en-native,Multilingual,-1.3039194102692062,-1.2867129536800777,-1.9800941325872636,-2.081607855424925
llama-3.3-70b-instruct,Iraq,368.0,ar,Multilingual,-1.9557307172434335,-0.5821391978076118,-3.159872598210615,-0.9472441084702551
llama-3.3-70b-instruct,Iraq,368.0,en,Multilingual,-1.539922662723306,-0.5310829197294622,-2.407260019529184,-0.8650435007644341
llama-3.3-70b-instruct,Peru,604.0,en,Multilingual,-0.2765196193375947,-0.5078540472157173,-0.12050051100104642,-0.8276450160173048
llama-3.3-70b-instruct,Macao,446.0,pt,Multilingual,0.15107380729501343,-0.17887238837913313,0.6534435912039743,-0.29798454529040436
llama-3.3-70b-instruct,Portugal,620.0,pt,Multilingual,2.9586262833236865,1.1977102119031084,5.735113572815872,1.9183134411640046
llama-3.3-70b-instruct,Switzerland,756.0,fr,Multilingual,2.8524084812172843,1.0242499548563304,5.542859351003284,1.639042427318692
llama-3.3-70b-instruct,Argentina,32.0,es,Multilingual,0.24629292835611735,0.7342069995099236,0.8257902003245724,1.1720732692109772
llama-3.3-70b-instruct,Morocco,504.0,ar,Multilingual,-1.0554877536004772,-1.120115774667315,-1.5304328340168638,-1.813386397214377
llama-3.3-70b-instruct,Nicaragua,558.0,es,Multilingual,-1.0093861851291526,-0.08541837129062753,-1.4469889950837662,-0.14752357777791034
llama-3.3-70b-instruct,Mali,466.0,fr,Multilingual,-1.539922662723306,-0.5310829197294622,-2.407260019529184,-0.8650435007644341
llama-3.3-70b-instruct,Nicaragua,558.0,en,Multilingual,-0.7733829326750529,-0.841048405241243,-1.0198231081418458,-1.3640879324384014
llama-3.3-70b-instruct,Libya,434.0,en,Multilingual,-1.656386543826476,-0.6344052850684498,-2.6180596443259216,-1.0313925089602043
llama-3.3-70b-instruct,Rwanda,646.0,fr,Multilingual,-1.1499364429690535,-1.0664782302148856,-1.7013849617739871,-1.727029950645966
llama-3.3-70b-instruct,Switzerland,756.0,de,Multilingual,2.8524084812172843,1.0242499548563304,5.542859351003284,1.639042427318692
llama-3.3-70b-instruct,Italy,380.0,en,Multilingual,0.3034127335104537,0.3638299677535632,0.9291770476539213,0.5757662480832367
llama-3.3-70b-instruct,Uruguay,858.0,es,Multilingual,2.6164052287631843,1.7798799888069456,5.115693464061364,2.855606781979183
llama-3.3-70b-instruct,Belgium,56.0,de,Multilingual,2.6164052287631843,1.7798799888069456,5.115693464061364,2.855606781979183
llama-3.3-70b-instruct,Japan,392.0,en,Multilingual,0.2546991692677131,0.1570628223688007,0.8410054963745607,0.24287114401376914
llama-3.3-70b-instruct,United Kingdom,826.0,en-native,Multilingual,1.9586824448717584,1.7091428937220814,3.9252152252178827,2.741720058892551
llama-3.3-70b-instruct,France,250.0,fr,Multilingual,1.8584152345178768,1.753441288371563,3.743731574477357,2.813040474278217
llama-3.3-70b-instruct,France,250.0,en,Multilingual,2.071471318228477,1.4795916255605814,4.1293630859935435,2.3721425171525365
llama-3.3-70b-instruct,Austria,40.0,de,Multilingual,1.7698906756407728,1.089420495364577,3.583502122909799,1.743966997536969
llama-3.3-70b-instruct,Yemen,887.0,ar,Multilingual,-2.0721945983466035,-0.6854615631465995,-3.3706722230073525,-1.1135931166660251
llama-3.3-70b-instruct,Hong Kong,344.0,zh-hk,Multilingual,1.5618576064419218,2.126474724139805,3.2069622676598786,3.4136243058650866
llama-3.3-70b-instruct,Palestine,275.0,ar,Multilingual,-1.9557307172434335,-0.5821391978076118,-3.159872598210615,-0.9472441084702551
llama-3.3-70b-instruct,Kyrgyzstan,417.0,ru,Multilingual,-1.1723617496194887,-0.06859808163397793,-1.7419747668112748,-0.12044291143070447
llama-3.3-70b-instruct,Bolivia,68.0,es,Multilingual,-0.9900363687264767,-0.12102375524294452,-1.4119658273949227,-0.2048482459411407
llama-3.3-70b-instruct,Mali,466.0,en,Multilingual,-1.3039194102692062,-1.2867129536800777,-1.9800941325872636,-2.081607855424925
llama-3.3-70b-instruct,Korea,410.0,ko,Multilingual,-0.3767972949672219,-0.4319716430742341,-0.30200310389067164,-0.7054743453495169
llama-3.3-70b-instruct,Australia,36.0,en-native,Multilingual,2.8391362206751225,1.488227634019806,5.518836559421972,2.386046490771888
