country,model_name,d_arabic,d_french,french_advantage_pct,ar_pc1,ar_pc2,fr_pc1,fr_pc2
Kuwait,gpt-5.1,2.143423880722087,2.143423880722087,0.0,-1.9800941325873405,-2.0816078554248385,-1.9800941325873405,-2.0816078554248385
Kuwait,grok-4.1-fast,2.935179372355955,2.935179372355955,0.0,-1.8677101959028675,-3.5752715720737873,-1.8677101959028675,-3.5752715720737873
Kuwait,kimi-k2,2.143423880722087,2.2960911699978834,-7.122589733597865,-1.9800941325873405,-2.0816078554248385,-1.0111152917608397,-3.3823206105752326
Kuwait,llama-3.2-3b-instruct,6.492121248436966,3.1916831056657915,50.83759246742016,1.5399523520720542,4.978451186242627,1.8618020396960042,1.2777098460246639
Kuwait,llama-3.3-70b-instruct,2.2960911699978834,2.143423880722087,6.649008160940624,-1.0111152917608397,-3.3823206105752326,-1.9800941325873405,-2.0816078554248385
Kuwait,mistral-medium-3.1,3.2693173407476483,2.935179372355955,10.220420153990936,-3.0474886615261143,-2.44090782511915,-1.8677101959028675,-3.5752715720737873
Kuwait,mistral-nemo,3.2681223879217125,1.5832025000188172,51.55620530399969,2.3998213338359924,0.9142277032622504,0.15064560069137053,-2.914001988372481
Kuwait,qwen3-max,3.2693173407476483,3.2693173407476483,0.0,-3.0474886615261143,-2.44090782511915,-3.0474886615261143,-2.44090782511915
Lebanon,claude-3-7-sonnet-20250219,2.185993897287745,3.346572024956533,-53.09155387436198,-2.804734560223154,0.9098419990677606,-3.4251884881174397,1.931395011450955
Lebanon,claude-sonnet-4.5,1.097073955085577,0.524938857082928,52.15100544046912,-2.0355549680858225,0.13245963101152947,-1.6937787718216946,-0.5392072497471319
Lebanon,deepseek-chat,1.3030348724939786,2.051865937081893,-57.468229008688674,-2.471349625866488,-0.577150200244888,-2.116211587879054,1.279935907293075
Lebanon,deepseek-chat-v3.1,2.2752848474689986,2.0325408096557083,10.668731789046813,-3.3706722230073347,-1.1135931166659603,-2.863492345119602,0.5820894862524456
Lebanon,doubao-1-5-pro-32k-250115,1.719408483621912,1.2947464462028415,24.698147151427637,-2.3191181921423927,-1.818108462129658,-0.5003562577980468,-1.6489574516587284
Lebanon,gemini-2.5-flash,3.4341451714772453,5.045446653128249,-46.920016516304706,-3.513241066752864,1.969279659567784,-4.833278162381857,2.928072084291453
Lebanon,gemini-2.5-pro,4.428563150928628,5.6190613985847575,-26.882268742323177,-2.3777774933642744,3.7202265498706057,-3.901645131497655,4.369617926088525
Lebanon,gemini-3-pro-preview,0.7590089702952536,3.4088611908641218,-349.12001363278733,-1.9250614348882338,-0.47513174456739055,-3.65349969675861,1.793708337336816
Lebanon,gemma-3-4b-it,2.334888801703128,3.5464472471359776,-51.88934241960934,1.165819548295191,-0.5074639131190002,2.0433587264563653,0.9628872296245892
Lebanon,gpt-4o,1.5969179417212813,1.6479482747479761,-3.1955513613736697,-0.08049351552812783,0.6284784627722521,-1.3578830637615646,1.0969388380874336
Lebanon,gpt-4o-mini,2.352494868796279,1.5183170409124889,35.459283628984956,-0.4031673467512439,1.6842740747590157,-1.8614778178776619,0.8109949899889992
Lebanon,gpt-5.1,0.46694477368468695,2.090482285413982,-347.6936895380306,-1.5793824617785535,-0.31766064014947415,-2.7591609274018007,0.816703106805162
Lebanon,grok-4.1-fast,4.556575638308598,3.577498074006252,21.487135121184544,-4.062249955257053,2.979892727757258,-4.225003996891259,1.3195355926551824
Lebanon,kimi-k2,1.7766821675908817,2.341277512947979,-31.778072389991323,-1.6274280449410923,1.1763474867568429,-3.2263338098166474,0.5771439826762449
Lebanon,llama-3.2-3b-instruct,4.149870153460137,3.5339117460182217,14.842835671095225,0.1735570998365224,3.386622507489641,1.8442904558515805,1.3063721801062829
Lebanon,llama-3.3-70b-instruct,0.8858110553919474,0.6194861142991641,30.065660105691695,-1.778002324171613,0.1029738309078434,-1.5031130930376801,-0.018570461415777728
Lebanon,mistral-medium-3.1,3.510723966932348,2.2790222824145063,35.08397971812338,-2.492075468049791,2.7116738624599543,-2.893691183457675,0.9494442773431004
Lebanon,mistral-nemo,3.191267503225968,4.247353219753287,-33.09298626516737,1.6650694312561898,0.9272280282347931,3.074177610672928,-0.7319763187993416
Lebanon,qwen3-max,4.699338566602212,5.103859627445469,-8.60804249598342,-3.579702278358923,3.4936677507142306,-4.711435160819632,3.134023370762551
Libya,claude-3-7-sonnet-20250219,0.5969839392891316,2.180522979854822,-265.256556558509,-1.9800941325873405,-2.0816078554248385,-3.3706722230073347,-1.1135931166659603
Libya,claude-sonnet-4.5,0.8366232790125069,1.9438585080050734,-132.34573514371624,-2.1908937573840874,-2.247956863620596,-3.1393895599407955,-1.1776686218457015
Libya,deepseek-chat,2.928466840392281,2.928466840392281,0.0,-4.227267127149362,-1.3065440781645141,-4.227267127149362,-1.3065440781645141
Libya,deepseek-chat-v3.1,2.180522979854822,2.928466840392281,-34.301122595243484,-3.3706722230073347,-1.1135931166659603,-4.227267127149362,-1.3065440781645141
Libya,doubao-1-5-pro-32k-250115,1.6954078361042004,1.2852094162488639,24.194675235069845,-3.0124654938372672,-2.4982324932823885,-2.3734820251161697,-1.1947177358568237
Libya,gemini-2.5-flash,2.180522979854822,4.381281051006619,-100.92799257260394,-3.3706722230073347,-1.1135931166659603,-4.225003996891259,1.3195355926551824
Libya,gemini-3-pro-preview,0.8366232790125069,2.180522979854822,-160.63379235975395,-2.1908937573840874,-2.247956863620596,-3.3706722230073347,-1.1135931166659603
Libya,gemma-3-4b-it,0.5638700903706042,3.0234323973254447,-436.19307868205783,-1.6246599566457967,-1.5068069226463199,0.9389626403005013,-0.08574904201901912
Libya,gpt-4o,0.3726863645262399,2.180522979854822,-485.08257543221623,-1.7517829239461693,-1.9439211813106994,-3.3706722230073347,-1.1135931166659603
