model_name,country,native_language,cultural_region,is_islamic,language_family,model_origin,d_english,d_native,d_diff,english_advantage_pct,ea_winsorized,log_ratio,internet_collectivity_index,colonial_power,gdp_per_capita,HDI,has_colonial_history,freedom_on_net
gemini-3-pro-preview,Macao,zh-cn,Confucian,False,CJK,US,1.7580700204114417,1.5044325353582089,-0.2536374850532328,-16.859345905653463,-16.859345905653463,0.1558008538750033,,PT,40386.0,0.924,1,
gemma-3-4b-it,Macao,zh-cn,Confucian,False,CJK,US,0.7683721914281977,1.334658251073357,0.5662860596451592,42.42929298116139,42.42929298116139,-0.5521563063468004,,PT,40386.0,0.924,1,
gpt-4o,Macao,zh-cn,Confucian,False,CJK,US,1.6812720953927054,0.2066632298880456,-1.4746088655046596,-713.5322845304847,-200.0,2.096215425846023,,PT,40386.0,0.924,1,
gpt-4o-mini,Macao,zh-cn,Confucian,False,CJK,US,0.9588846976356664,1.338865161435376,0.3799804637997096,28.38078656048818,28.38078656048818,-0.3338068038920769,,PT,40386.0,0.924,1,
gpt-5.1,Macao,zh-cn,Confucian,False,CJK,US,1.021553505122876,0.7007470298247862,-0.3208064752980897,-45.78064003757586,-45.78064003757586,0.3769328403910738,,PT,40386.0,0.924,1,
grok-4.1-fast,Macao,zh-cn,Confucian,False,CJK,US,2.7915187829663504,2.0218311066900005,-0.7696876762763498,-38.06884134533019,-38.06884134533019,0.3225822251131323,,PT,40386.0,0.924,1,
kimi-k2,Macao,zh-cn,Confucian,False,CJK,China,1.6812720953927054,1.983346697350144,0.3020746019574387,15.230549573658823,15.230549573658823,-0.1652349625037959,,PT,40386.0,0.924,1,
llama-3.2-3b-instruct,Macao,zh-cn,Confucian,False,CJK,US,0.8059196412983262,1.0032347210981272,0.197315079799801,19.66788784820192,19.66788784820192,-0.2190007427109884,,PT,40386.0,0.924,1,
llama-3.3-70b-instruct,Macao,zh-cn,Confucian,False,CJK,US,2.259979685848026,1.6276898021260122,-0.6322898837220137,-38.84584660395035,-38.84584660395035,0.3281941144901705,,PT,40386.0,0.924,1,
mistral-medium-3.1,Macao,zh-cn,Confucian,False,CJK,Europe,0.9677743195045704,0.5466830291327767,-0.4210912903717938,-77.02658907114537,-77.02658907114537,0.5711297560446664,,PT,40386.0,0.924,1,
mistral-nemo,Macao,zh-cn,Confucian,False,CJK,Europe,1.375130817386572,2.1786661606161317,0.8035353432295598,36.88198576519489,36.88198576519489,-0.4601639701037012,,PT,40386.0,0.924,1,
phi-3-mini-128k-instruct,Macao,zh-cn,Confucian,False,CJK,US,1.820732248137814,1.40581310065302,-0.4149191474847937,-29.51453129097018,-29.51453129097018,0.2586228995974293,,PT,40386.0,0.924,1,
qwen3-max,Macao,zh-cn,Confucian,False,CJK,China,1.7962913031663237,1.819819014015191,0.0235277108488674,1.2928599309970172,1.2928599309970172,-0.0130129010404981,,PT,40386.0,0.924,1,
claude-3-7-sonnet-20250219,Mali,fr,African-Islamic,True,Romance,US,1.405256949198449,2.953696850083769,1.54843990088532,52.42379226701633,52.42379226701633,-0.742837387253503,43.8,FR,976.914116406452,0.419,1,
claude-sonnet-4.5,Mali,fr,African-Islamic,True,Romance,US,1.5920710388378867,1.7111470050724562,0.1190759662345695,6.958839064182413,6.958839064182413,-0.072128200041497,43.8,FR,976.914116406452,0.419,1,
deepseek-chat,Mali,fr,African-Islamic,True,Romance,China,1.405256949198449,3.1203990148076173,1.7151420656091685,54.965472603666754,54.965472603666754,-0.7977407149490447,43.8,FR,976.914116406452,0.419,1,
deepseek-chat-v3.1,Mali,fr,African-Islamic,True,Romance,China,1.845395532283098,3.1203990148076173,1.2750034825245191,40.8602706408407,40.8602706408407,-0.5252672478481695,43.8,FR,976.914116406452,0.419,1,
doubao-1-5-pro-32k-250115,Mali,fr,African-Islamic,True,Romance,China,2.977295014152313,0.9752517363717812,-2.002043277780532,-205.2847693692618,-200.0,1.1160748250836965,43.8,FR,976.914116406452,0.419,1,
gemini-2.5-flash,Mali,fr,African-Islamic,True,Romance,US,0.9621451511028856,0.9621451511028856,0.0,0.0,0.0,0.0,43.8,FR,976.914116406452,0.419,1,
gemini-2.5-pro,Mali,fr,African-Islamic,True,Romance,US,1.8514468385586615,3.869175919357348,2.017729080798687,52.148806951476686,52.148806951476686,-0.7370741353064663,43.8,FR,976.914116406452,0.419,1,
gemini-3-pro-preview,Mali,fr,African-Islamic,True,Romance,US,2.1087891020373504,2.953696850083769,0.8449077480464187,28.605093580353596,28.605093580353596,-0.3369436578476905,43.8,FR,976.914116406452,0.419,1,
gemma-3-4b-it,Mali,fr,African-Islamic,True,Romance,US,1.6638632685583838,2.9142841577442105,1.2504208891858266,42.90662205547278,42.90662205547278,-0.560482049001996,43.8,FR,976.914116406452,0.419,1,
gpt-4o,Mali,fr,African-Islamic,True,Romance,US,1.0819727245612312,2.551472692633135,1.4694999680719036,57.59418755743653,57.59418755743653,-0.8578847472360781,43.8,FR,976.914116406452,0.419,1,
gpt-4o-mini,Mali,fr,African-Islamic,True,Romance,US,1.4589617049017969,0.9539499914254328,-0.505011713476364,-52.939013367121476,-52.939013367121476,0.4248690504964265,43.8,FR,976.914116406452,0.419,1,
gpt-5.1,Mali,fr,African-Islamic,True,Romance,US,1.8514468385586615,1.8514468385586615,0.0,0.0,0.0,0.0,43.8,FR,976.914116406452,0.419,1,
grok-4.1-fast,Mali,fr,African-Islamic,True,Romance,US,3.869175919357348,4.607991908783325,0.7388159894259769,16.033361256943934,16.033361256943934,-0.1747506238535942,43.8,FR,976.914116406452,0.419,1,
kimi-k2,Mali,fr,African-Islamic,True,Romance,China,0.7065175441451175,0.7227770517968348,0.0162595076517173,2.249588252877698,2.249588252877698,-0.0227527748847122,43.8,FR,976.914116406452,0.419,1,
llama-3.2-3b-instruct,Mali,fr,African-Islamic,True,Romance,US,4.497004125576061,3.978616406392149,-0.5183877191839121,-13.029346542457748,-13.029346542457748,0.1224773029225802,43.8,FR,976.914116406452,0.419,1,
llama-3.3-70b-instruct,Mali,fr,African-Islamic,True,Romance,US,1.8514468385586615,2.2341897596082325,0.3827429210495709,17.131173366253606,17.131173366253606,-0.1879112303471306,43.8,FR,976.914116406452,0.419,1,
mistral-medium-3.1,Mali,fr,African-Islamic,True,Romance,Europe,2.7239338004970493,2.094718434558,-0.6292153659390491,-30.038183440717077,-30.038183440717077,0.262657940115323,43.8,FR,976.914116406452,0.419,1,
mistral-nemo,Mali,fr,African-Islamic,True,Romance,Europe,2.2922859813688454,1.817794326847111,-0.4744916545217343,-26.102603991768447,-26.102603991768447,0.2319257069818493,43.8,FR,976.914116406452,0.419,1,
phi-3-mini-128k-instruct,Mali,fr,African-Islamic,True,Romance,US,2.2658125896444843,1.5125392003820504,-0.7532733892624339,-49.80190854373662,-49.80190854373662,0.4041436256262609,43.8,FR,976.914116406452,0.419,1,
qwen3-max,Mali,fr,African-Islamic,True,Romance,China,1.6628943555306122,3.7120247939817745,2.0491304384511624,55.202498694873306,55.202498694873306,-0.8030178225617398,43.8,FR,976.914116406452,0.419,1,
claude-3-7-sonnet-20250219,Mexico,es,Latin America,False,Romance,US,1.1126316759850388,2.2898417904141635,1.1772101144291247,51.41010699329593,51.41010699329593,-0.7217546395339293,49.45,ES,11405.7940473759,0.789,1,61.0
claude-sonnet-4.5,Mexico,es,Latin America,False,Romance,US,0.7290657687222155,1.931274219990574,1.2022084512683584,62.24949511697133,62.24949511697133,-0.9741713359976284,49.45,ES,11405.7940473759,0.789,1,61.0
deepseek-chat,Mexico,es,Latin America,False,Romance,China,1.0208507716899555,0.9061760837642944,-0.1146746879256613,-12.654790827109208,-12.654790827109208,0.1191580084111468,49.45,ES,11405.7940473759,0.789,1,61.0
deepseek-chat-v3.1,Mexico,es,Latin America,False,Romance,China,0.7793591991753883,0.9368174734861192,0.1574582743107307,16.80778580322497,16.80778580322497,-0.1840164219054352,49.45,ES,11405.7940473759,0.789,1,61.0
doubao-1-5-pro-32k-250115,Mexico,es,Latin America,False,Romance,China,0.9710103760558684,0.8695464520759931,-0.1014639239798753,-11.66860306745384,-11.66860306745384,0.1103653979210852,49.45,ES,11405.7940473759,0.789,1,61.0
gemini-2.5-flash,Mexico,es,Latin America,False,Romance,US,0.6935028618969117,0.8983216480875225,0.2048187861906107,22.800161459612905,22.800161459612905,-0.2587728204053111,49.45,ES,11405.7940473759,0.789,1,61.0
gemini-2.5-pro,Mexico,es,Latin America,False,Romance,US,0.9878410519624928,0.8794622832848377,-0.1083787686776551,-12.323299217887412,-12.323299217887412,0.1162111272366476,49.45,ES,11405.7940473759,0.789,1,61.0
gemini-3-pro-preview,Mexico,es,Latin America,False,Romance,US,1.0683766171374278,0.9571088571064332,-0.1112677600309947,-11.625402816497123,-11.625402816497123,0.1099784618604895,49.45,ES,11405.7940473759,0.789,1,61.0
gemma-3-4b-it,Mexico,es,Latin America,False,Romance,US,4.12948035023636,2.824025246582465,-1.305455103653895,-46.22675045960409,-46.22675045960409,0.3799883162702291,49.45,ES,11405.7940473759,0.789,1,61.0
gpt-4o,Mexico,es,Latin America,False,Romance,US,0.9687565855313036,0.6740277502906266,-0.2947288352406769,-43.726513502388606,-43.726513502388606,0.3627420960094849,49.45,ES,11405.7940473759,0.789,1,61.0
gpt-4o-mini,Mexico,es,Latin America,False,Romance,US,1.6944843208522629,4.712745278437729,3.0182609575854658,64.04464445373158,64.04464445373158,-1.022892140836485,49.45,ES,11405.7940473759,0.789,1,61.0
gpt-5.1,Mexico,es,Latin America,False,Romance,US,0.73635687866189,0.8462902671026884,0.1099333884407983,12.990033409832316,12.990033409832316,-0.1391475153871578,49.45,ES,11405.7940473759,0.789,1,61.0
grok-4.1-fast,Mexico,es,Latin America,False,Romance,US,1.8368379802967816,1.8598912947510464,0.0230533144542648,1.2394979491180755,1.2394979491180755,-0.0124724379792593,49.45,ES,11405.7940473759,0.789,1,61.0
kimi-k2,Mexico,es,Latin America,False,Romance,China,0.6755293186386134,0.841305897274636,0.1657765786360225,19.704673314789144,19.704673314789144,-0.2194587649206014,49.45,ES,11405.7940473759,0.789,1,61.0
llama-3.2-3b-instruct,Mexico,es,Latin America,False,Romance,US,4.3588556419832045,3.457702125829397,-0.9011535161538076,-26.062207887200472,-26.062207887200472,0.2316053125175105,49.45,ES,11405.7940473759,0.789,1,61.0
llama-3.3-70b-instruct,Mexico,es,Latin America,False,Romance,US,1.0347528301150573,2.2813682547814027,1.2466154246663457,54.64332301694951,54.64332301694951,-0.7906127880032395,49.45,ES,11405.7940473759,0.789,1,61.0
mistral-medium-3.1,Mexico,es,Latin America,False,Romance,Europe,0.910521455134948,0.9841271025959364,0.0736056474609883,7.479282631972119,7.479282631972119,-0.0777375950013468,49.45,ES,11405.7940473759,0.789,1,61.0
mistral-nemo,Mexico,es,Latin America,False,Romance,Europe,3.647142974322673,2.2712754541065165,-1.3758675202161563,-60.57686740410799,-60.57686740410799,0.4736025665703661,49.45,ES,11405.7940473759,0.789,1,61.0
phi-3-mini-128k-instruct,Mexico,es,Latin America,False,Romance,US,3.0678844518853725,3.179274982077542,0.1113905301921693,3.5036456682768495,3.5036456682768495,-0.0356649573026675,49.45,ES,11405.7940473759,0.789,1,61.0
qwen3-max,Mexico,es,Latin America,False,Romance,China,1.1126316759850388,2.247805579367303,1.1351739033822643,50.50142742780207,50.50142742780207,-0.7032263537545331,49.45,ES,11405.7940473759,0.789,1,61.0
claude-3-7-sonnet-20250219,Morocco,ar,African-Islamic,True,Semitic,US,0.842826398357127,0.6367741532970026,-0.2060522450601244,-32.35876393431724,-32.35876393431724,0.2803459583568402,67.6,FR,3463.1376953125,0.71,1,54.0
claude-sonnet-4.5,Morocco,ar,African-Islamic,True,Semitic,US,1.0470330047897545,1.2269392589119292,0.1799062541221749,14.6630122734616,14.6630122734616,-0.1585622061732274,67.6,FR,3463.1376953125,0.71,1,54.0
deepseek-chat,Morocco,ar,African-Islamic,True,Semitic,China,0.8179388210184608,0.8443026814999695,0.0263638604815086,3.122560316244783,3.122560316244783,-0.0317235147993757,67.6,FR,3463.1376953125,0.71,1,54.0
deepseek-chat-v3.1,Morocco,ar,African-Islamic,True,Semitic,China,1.2269392589119292,1.4722855203183884,0.2453462614064592,16.66431259565753,16.66431259565753,-0.1822933083408362,67.6,FR,3463.1376953125,0.71,1,54.0
doubao-1-5-pro-32k-250115,Morocco,ar,African-Islamic,True,Semitic,China,1.4722855203183884,1.913099842221035,0.4408143219026466,23.04188794406455,23.04188794406455,-0.2619089114292627,67.6,FR,3463.1376953125,0.71,1,54.0
gemini-2.5-flash,Morocco,ar,African-Islamic,True,Semitic,US,1.4722855203183884,1.2269392589119292,-0.2453462614064592,-19.996610233503855,-19.996610233503855,0.1822933083408362,67.6,FR,3463.1376953125,0.71,1,54.0
gemini-2.5-pro,Morocco,ar,African-Islamic,True,Semitic,US,1.2269392589119292,1.2269392589119292,0.0,0.0,0.0,0.0,67.6,FR,3463.1376953125,0.71,1,54.0
gemini-3-pro-preview,Morocco,ar,African-Islamic,True,Semitic,US,1.2269392589119292,1.2269392589119292,0.0,0.0,0.0,0.0,67.6,FR,3463.1376953125,0.71,1,54.0
gemma-3-4b-it,Morocco,ar,African-Islamic,True,Semitic,US,1.5903299793774717,4.1598948878748745,2.569564908497403,61.769947985635085,61.769947985635085,-0.961548277716612,67.6,FR,3463.1376953125,0.71,1,54.0
gpt-4o,Morocco,ar,African-Islamic,True,Semitic,US,0.7571047754783924,0.7437254901471496,-0.0133792853312427,-1.7989547902406329,-1.7989547902406329,0.0178296507891843,67.6,FR,3463.1376953125,0.71,1,54.0
gpt-4o-mini,Morocco,ar,African-Islamic,True,Semitic,US,1.4529256613840844,1.553212869031016,0.1002872076469314,6.456758738388281,6.456758738388281,-0.0667463832150848,67.6,FR,3463.1376953125,0.71,1,54.0
gpt-5.1,Morocco,ar,African-Islamic,True,Semitic,US,1.0470330047897545,1.0701164876951297,0.0230834829053754,2.157100013952106,2.157100013952106,-0.0218070549620891,67.6,FR,3463.1376953125,0.71,1,54.0
grok-4.1-fast,Morocco,ar,African-Islamic,True,Semitic,US,1.4722855203183884,1.4722855203183884,0.0,0.0,0.0,0.0,67.6,FR,3463.1376953125,0.71,1,54.0
kimi-k2,Morocco,ar,African-Islamic,True,Semitic,China,1.0470330047897545,0.6367741532970026,-0.4102588514927516,-64.4276859179301,-64.4276859179301,0.4973006882821442,67.6,FR,3463.1376953125,0.71,1,54.0
llama-3.2-3b-instruct,Morocco,ar,African-Islamic,True,Semitic,US,4.300064920970174,6.127320885438105,1.8272559644679311,29.821450494138467,29.821450494138467,-0.3541274842446527,67.6,FR,3463.1376953125,0.71,1,54.0
llama-3.3-70b-instruct,Morocco,ar,African-Islamic,True,Semitic,US,1.2269392589119292,0.8443026814999695,-0.3826365774119598,-45.3198344380686,-45.3198344380686,0.3737668820721372,67.6,FR,3463.1376953125,0.71,1,54.0
mistral-medium-3.1,Morocco,ar,African-Islamic,True,Semitic,Europe,0.8443026814999695,1.0470330047897545,0.2027303232897848,19.362362252419477,19.362362252419477,-0.2152046758989097,67.6,FR,3463.1376953125,0.71,1,54.0
mistral-nemo,Morocco,ar,African-Islamic,True,Semitic,Europe,3.307389015592362,4.2893205722278385,0.9819315566354758,22.89247306422398,22.89247306422398,-0.2599692845577308,67.6,FR,3463.1376953125,0.71,1,54.0
phi-3-mini-128k-instruct,Morocco,ar,African-Islamic,True,Semitic,US,3.3560597233435776,4.764914246354451,1.408854523010873,29.567258720107336,29.567258720107336,-0.350511955939477,67.6,FR,3463.1376953125,0.71,1,54.0
qwen3-max,Morocco,ar,African-Islamic,True,Semitic,China,0.9889170723649304,0.9889170723649304,0.0,0.0,0.0,0.0,67.6,FR,3463.1376953125,0.71,1,54.0
claude-3-7-sonnet-20250219,Nicaragua,es,Latin America,False,Romance,US,1.9423725741852167,1.9346274963897483,-0.0077450777954681,-0.4003394870548176,-0.4003394870548176,0.0039954026089882,55.5,ES,2322.89053964583,0.706,1,41.0
claude-sonnet-4.5,Nicaragua,es,Latin America,False,Romance,US,0.670678647249588,1.8461284237783404,1.1754497765287524,63.67107300818448,63.67107300818448,-1.0125558752361383,55.5,ES,2322.89053964583,0.706,1,41.0
deepseek-chat,Nicaragua,es,Latin America,False,Romance,China,0.6907106672822121,0.7996112178305556,0.1089005505483434,13.61918744009172,13.61918744009172,-0.1464046116937105,55.5,ES,2322.89053964583,0.706,1,41.0
deepseek-chat-v3.1,Nicaragua,es,Latin America,False,Romance,China,0.5774216478995567,0.8692597326874111,0.2918380847878543,33.57317425547887,33.57317425547887,-0.4090692089160859,55.5,ES,2322.89053964583,0.706,1,41.0
doubao-1-5-pro-32k-250115,Nicaragua,es,Latin America,False,Romance,China,1.2486070107336489,0.1080079062797418,-1.140599104453907,-1056.0329736415233,-200.0,2.4475793867487847,55.5,ES,2322.89053964583,0.706,1,41.0
gemini-2.5-flash,Nicaragua,es,Latin America,False,Romance,US,2.11918973971689,1.2990579783673308,-0.8201317613495591,-63.13280661886308,-63.13280661886308,0.4893944476111325,55.5,ES,2322.89053964583,0.706,1,41.0
gemini-2.5-pro,Nicaragua,es,Latin America,False,Romance,US,1.0663170406206992,4.801081759588052,3.734764718967353,77.79006703038957,77.79006703038957,-1.5046305661137551,55.5,ES,2322.89053964583,0.706,1,41.0
gemini-3-pro-preview,Nicaragua,es,Latin America,False,Romance,US,1.1854956321488173,1.1854956321488173,0.0,0.0,0.0,0.0,55.5,ES,2322.89053964583,0.706,1,41.0
gemma-3-4b-it,Nicaragua,es,Latin America,False,Romance,US,2.845820114654495,2.287453797090379,-0.5583663175641158,-24.40994953753176,-24.40994953753176,0.2184119713239809,55.5,ES,2322.89053964583,0.706,1,41.0
gpt-4o,Nicaragua,es,Latin America,False,Romance,US,0.4937338378196089,0.5273169482153661,0.0335831103957571,6.3686764685669095,6.3686764685669095,-0.0658052053748071,55.5,ES,2322.89053964583,0.706,1,41.0
gpt-4o-mini,Nicaragua,es,Latin America,False,Romance,US,2.1732620037359256,3.011796022987001,0.8385340192510755,27.841660353194996,27.841660353194996,-0.3263073198276408,55.5,ES,2322.89053964583,0.706,1,41.0
gpt-5.1,Nicaragua,es,Latin America,False,Romance,US,0.2914853463242305,0.753388010777262,0.4619026644530315,61.310063054559585,61.310063054559585,-0.949590647014904,55.5,ES,2322.89053964583,0.706,1,41.0
grok-4.1-fast,Nicaragua,es,Latin America,False,Romance,US,2.2812809214148944,2.2812809214148944,0.0,0.0,0.0,0.0,55.5,ES,2322.89053964583,0.706,1,41.0
kimi-k2,Nicaragua,es,Latin America,False,Romance,China,0.445997513926214,0.6348759266819569,0.1888784127557429,29.750444900765967,29.750444900765967,-0.3531162109012792,55.5,ES,2322.89053964583,0.706,1,41.0
llama-3.2-3b-instruct,Nicaragua,es,Latin America,False,Romance,US,4.007894794802035,4.185327057871326,0.1774322630692912,4.239388239339508,4.239388239339508,-0.0433187362807045,55.5,ES,2322.89053964583,0.706,1,41.0
llama-3.3-70b-instruct,Nicaragua,es,Latin America,False,Romance,US,0.7651768520518878,2.0243961662128593,1.2592193141609715,62.20221788488451,62.20221788488451,-0.9729197592872416,55.5,ES,2322.89053964583,0.706,1,41.0
mistral-medium-3.1,Nicaragua,es,Latin America,False,Romance,Europe,0.6792676482134189,0.7206128679261046,0.0413452197126856,5.737507828811826,5.737507828811826,-0.0590868255126308,55.5,ES,2322.89053964583,0.706,1,41.0
mistral-nemo,Nicaragua,es,Latin America,False,Romance,Europe,3.031050613527157,2.9406839579370043,-0.0903666555901527,-3.0729808739307107,-3.0729808739307107,0.0302671035110495,55.5,ES,2322.89053964583,0.706,1,41.0
phi-3-mini-128k-instruct,Nicaragua,es,Latin America,False,Romance,US,4.100740343356848,4.275530533643826,0.1747901902869779,4.088152076369639,4.088152076369639,-0.0417406671662967,55.5,ES,2322.89053964583,0.706,1,41.0
qwen3-max,Nicaragua,es,Latin America,False,Romance,China,1.081207440959454,1.8729799673687937,0.7917725264093394,42.273411366040406,42.273411366040406,-0.5494523103993328,55.5,ES,2322.89053964583,0.706,1,41.0
claude-3-7-sonnet-20250219,Peru,es,Latin America,False,Romance,US,1.278073367023277,1.278073367023277,0.0,0.0,0.0,0.0,53.22,ES,7350.63034300417,0.794,1,
claude-sonnet-4.5,Peru,es,Latin America,False,Romance,US,1.2487062878502446,1.1653179349245004,-0.0833883529257442,-7.155845664655186,-7.155845664655186,0.0691140903430974,53.22,ES,7350.63034300417,0.794,1,
deepseek-chat,Peru,es,Latin America,False,Romance,China,0.0933608719942608,0.2429660366069097,0.1496051646126489,61.5745174518743,61.5745174518743,-0.9564493384607444,53.22,ES,7350.63034300417,0.794,1,
